"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30"
"1",7.34615488015752e-05,0.0046915636651933,0.12749785615396,0.00105888389685227,0.00141312756817441,0.00216936552784237,0.000654230399945503,0.00129878783448434,0.0020804628611525,0.0280757022624883,0.00042538584793856,0.00495416907679945,0.000311525124491565,0.00101705322181199,0.00575824729550386,0.00134052496225177,0.148392518052123,0.00212456436894327,0.306472732686517,0.0795092863383187,0.00274131060694794,0.00228100401007326,0.000590550243720562,0.00259755704818845,0.235853892745182,0.000517809306756293,0.00195079929961489,0.00193206854355556,0.0251008306744434,0.00711472882792477
"2",3.42645497031485e-05,0.000881687531445453,0.000796429015541921,0.000767774706654685,0.00232529289777776,0.000768065472519214,0.00319103386536057,6.38447614213961e-05,0.0454156849730061,0.00208085211039225,0.00200983082447513,0.0940029693445987,0.035419427540835,0.00110818400322473,0.0438290108106819,0.000971085087020349,0.00119439093113338,0.000503312130975052,0.686565657560022,0.000122540421346984,0.000482299158128273,0.0590441768164417,0.000177055988452813,0.000191286531606141,0.0073426975572559,0.0021500912004783,0.00106374442276408,0.00102640156298165,0.00437048284144622,0.00210042538230888
"3",3.98825596731438e-05,0.00159689476142022,0.00114900928281481,0.00371400692453042,0.00586813146734351,0.00146302013739469,0.00282466301440197,0.000358332794705182,0.0295788962545602,0.000262851858638693,0.000144176457550595,0.00207633161530341,0.000863756239400903,0.0747581746007915,0.00062224582542101,0.00532808670253772,0.00517638606310732,0.00189518484499285,0.159012571870711,4.35716357959211e-05,0.000643661043007676,0.00337555069292713,0.000207312228844469,0.000250169787115826,0.00446405171570905,0.000724359399491947,0.000674095337182667,0.000894728179035271,0.69041553566828,0.00157436103731142
"4",3.64034966180469e-05,0.000155824046134351,0.000162313394000151,0.00193901611457677,0.961119229948833,8.96193794205359e-05,0.00214027789718274,0.000484008168612501,0.000399803942229211,9.95867189652147e-06,9.52777323915699e-05,0.00240143109767281,0.0181699452118922,0.00341083421040562,8.64824992289174e-05,0.00214748214518687,0.000930573069681728,0.000769034341165963,0.000352303565098809,1.80139698383842e-05,7.95174199238946e-05,5.07264930297225e-05,6.80709030272264e-05,1.97896314935759e-05,0.00069847505455583,0.000318390552343395,0.00319198895808688,0.000106094385488777,0.000429053307337866,0.000120060392645915
"5",4.07133324597713e-06,9.49871858944008e-05,0.000204472465192205,0.000253313787660218,0.00639845936496739,5.55818429851451e-05,0.000565712700686544,0.000378059905846337,9.77292865593168e-05,3.21728363774337e-06,1.60333755681623e-05,0.000727728199456725,7.76414579345405e-05,0.9887499944218,8.09151739790637e-06,0.000173921930025529,4.79475351269094e-05,4.19543437178475e-05,4.79246494081315e-05,6.65288845018327e-06,0.000169940281996919,5.6534144708939e-06,2.46409698855533e-06,0.000178599586616062,0.000828287515959608,7.47404788279677e-05,0.000278398359881545,0.000102636196094499,0.00015951173812344,0.000246272855479231
"6",4.07133324597713e-06,9.49871858944008e-05,0.000204472465192205,0.000253313787660218,0.00639845936496739,5.55818429851451e-05,0.000565712700686544,0.000378059905846337,9.77292865593168e-05,3.21728363774337e-06,1.60333755681623e-05,0.000727728199456725,7.76414579345405e-05,0.9887499944218,8.09151739790637e-06,0.000173921930025529,4.79475351269094e-05,4.19543437178475e-05,4.79246494081315e-05,6.65288845018327e-06,0.000169940281996919,5.6534144708939e-06,2.46409698855533e-06,0.000178599586616062,0.000828287515959608,7.47404788279677e-05,0.000278398359881545,0.000102636196094499,0.00015951173812344,0.000246272855479231
"7",4.12561894228442e-05,0.000502081601559774,0.00759134582913916,0.000596921526781545,0.0977282281676326,0.000754621680609325,0.000723533175125244,0.00606020932253808,0.00108422948569709,0.000174174239313308,0.000160321042974377,0.0144247042514752,0.000171438664538353,0.175123523185658,0.000124478063474298,0.00105671858479883,0.001111329254935,0.00105538290161444,0.000945124846479947,0.000412767717246223,0.00126276054539225,0.000194484659927713,0.000109805067146445,0.659984864619137,0.0143341785794453,0.000651666485653257,0.00174857622913015,0.00977127838902794,0.00109231217129816,0.00100768352282845
"8",0.000102575422074821,0.000295588639366273,0.000532052673076759,0.016964378010113,0.202375354544032,0.000830620097622257,0.00349618332988485,0.000527851733661752,0.000286762986182405,9.0591660789466e-06,0.000168157835948072,0.00317454392077804,0.00126403966460552,0.00115939769997818,3.19694284610608e-05,0.578589977831189,0.0831153474843303,0.00321194376013371,0.000195766925148275,0.00011135575843754,6.35404508387302e-05,0.000102981030168663,0.000681488579850667,4.3549333865793e-05,0.0017533686212581,0.000793302089892044,0.0958725855454953,8.56863579931864e-05,0.00356222043585867,0.000598350643676896
"9",0.000119287445864082,0.00141088036665916,0.00223805740397136,0.000871295864634396,0.00155395517925645,0.0015468276505751,0.000574855045019038,0.000322832471131603,0.0301224919075575,0.000545191357795962,0.00434245021482289,0.00244686613243181,0.000298501454761863,0.00313306716637557,0.0017371100398472,0.0615908312203462,0.0015220351403417,0.000595302600871173,0.00122092114769142,0.000396478246400374,0.0184373288974283,0.000513386160574881,0.000415564710963018,0.000488628859747458,0.195465416488307,0.00192092145338422,0.00109275927049525,0.000311893422943677,0.242137549734378,0.422627312945423
"10",7.1827323752107e-05,0.000298027194030543,0.00473124324415137,0.000274641922858443,0.0013642881780383,0.000558726759570717,0.000487575191571577,0.000753962458160464,0.0843298430943876,0.0011164391018848,0.432048598114265,0.0539675268921329,0.000716448583400037,0.00125189975203756,0.0886823787627094,0.00146625451168045,0.000593272999077759,0.000447917185660854,0.00185846586203222,0.000121270861876566,0.000887389623392571,0.00036586309522235,0.000163310681455269,0.000311255866196904,0.313188212071527,0.000571330367968101,0.00108514256448171,0.00174193781278005,0.00329622264885585,0.00324872727484157
"11",5.19899364495307e-05,0.000450181324974783,0.00199869522045295,0.00212964203559564,0.183772372357406,0.000339605090803009,0.00245360708150251,0.00604941701388279,0.00260077209998282,7.41214439379719e-05,0.00108935987466081,0.070160016793611,0.00117082198305365,0.542350012920058,0.000369011325785014,0.00396060610193079,0.00120397601761062,0.000527510479784397,0.000613155395376981,0.00017406993698855,0.000728545018679965,0.000269195546723458,4.1490333297124e-05,0.00208017870760288,0.164183415915011,0.000989474450762419,0.00375257385551039,0.00182445490926595,0.00220218626669315,0.00238954056260486
"12",4.01545567356399e-05,0.000872644969918434,0.0113780016019137,0.000926407994666019,0.0454871789271824,0.00116392970672651,0.000511575027065868,0.00250151238393641,0.00130516102273779,0.000173077868303996,0.0002727176692574,0.0111188690206019,0.000300391580633051,0.269783024576348,0.000161565267323237,0.0021752930342771,0.00125562998112917,0.000659422265050832,0.000676065922895972,0.000316725326903367,0.00170171375115849,0.000278050901018349,5.88467846189287e-05,0.559849973436776,0.0808990522332102,0.000432144879484917,0.00153099440398792,0.000940234309787925,0.00157876341104871,0.00165087718530255
"13",0.000128416478049027,0.000478853471308365,0.776676629836958,0.0014314809256782,0.0158799621455778,0.000284754389522873,0.00096318210685138,0.150213917575675,0.000511225182223296,0.000593337574537239,0.000904159033120909,0.0041553111780097,0.000124223319866443,0.00927596150520351,0.000295044904764614,0.00177973876739125,0.00149051194835907,0.00191053537997499,0.000980548941840424,0.000116251390502057,0.000676728850133241,3.1294981875962e-05,0.000446539454410544,0.000475076635594732,0.0211872261082262,0.000131588479774835,0.00231976530859633,0.001675050901951,0.00426518343590154,0.000597499788120942
"14",3.10592220907604e-05,0.000352452209732053,0.957146631302969,0.00161674377033315,0.00227497041703335,0.000220567073194706,0.000975450904827023,0.00110049809615941,0.000204997725719256,0.00018429822771533,0.000604401976237878,0.00206593483075444,4.10478805610454e-05,0.00113596898422926,0.000167840544548086,0.00175662962903833,0.00094730726581875,0.000696752878073136,0.000720389200809762,5.1125002793585e-05,0.000244710661943045,3.41124979707345e-05,0.00103666188047448,0.000224448027760414,0.00402567661211425,2.63470751857715e-05,0.0205933797483396,0.000251280948698244,0.000949433846760379,0.000318881558113926
"15",0.000110271271598002,0.399181781972867,0.117269692037652,0.00259205493175114,0.0045134824199423,0.00630431480898781,0.00287891166184865,0.00217188376352143,0.0067968737850845,0.00863380443741669,0.00294264106801038,0.0912630004002584,0.0618275736283284,0.00498846378535676,0.00215326279069914,0.00634453335743601,0.00921341876289901,0.00313844141220446,0.00581530417471881,0.000370770095498223,0.00173185744921742,0.000649841672496484,0.000278826432366724,0.00235240197759462,0.0762625115462303,0.0151663607669453,0.00285840128093465,0.000375619850811302,0.158200134995038,0.00361356346228573
"16",4.52973485786374e-05,0.00044037784221693,0.000634251439573936,0.00534814280515714,0.0936933874252786,9.42159916994384e-05,0.717757889052014,0.000759730325634291,0.000334077313507039,4.48863437506735e-05,0.000859474407407133,0.0270758006875833,0.00460595468126088,0.00782159846845082,0.000198318805734999,0.00336090180611379,0.000547362294555814,0.00133004204684762,0.00174439671874404,8.35985608286771e-05,0.000227345783741805,8.29896104958458e-05,0.000546706900114368,3.90199373034847e-05,0.00146007845142579,0.00149403957551454,0.127426136411891,0.0007020124887001,0.00068595612015538,0.000556010355720237
"17",6.04634443498775e-06,0.000143046535914436,0.00108593435881256,0.000514909779846862,0.00323892916795261,0.000114328260927061,7.09169785697665e-05,0.00119502393032034,0.000818995506235092,0.000290744070156726,0.000631716503038743,0.247816331415324,0.000262718091122957,0.00208350865114027,0.00019609165384342,0.000641406455867225,0.00188156762155583,0.00024319432410498,0.000598824156329507,0.000114242270702082,0.000104886847757362,0.000202875068211259,2.5924663791349e-05,0.00104891434807964,0.732939610757277,0.000211872602516776,0.00108022848467287,0.000517897369862069,0.00156550752540341,0.000353806256229805
"18",4.20869326649322e-06,0.000150207511613283,0.000644487216257323,0.000248885531322077,0.000810700629157655,0.000129851937872052,0.000104721902383209,0.000689884248173752,0.000705352559560873,0.000376623399707858,0.00136942204693701,0.906557784971473,0.000250489081276968,0.00212462529521468,0.000185540729089705,0.000384793571110385,0.000673232466475558,0.000135627362367412,0.000474689031722619,8.03763460649488e-05,0.000111055757501904,0.000113947549611887,2.56330018201302e-05,0.000702281051458438,0.0798810489698451,0.000403439239238575,0.00112302308999564,0.000393029896488019,0.000654189206392249,0.000490847706600919
"19",2.37489211313522e-05,0.000448921835620217,0.00369143039182097,0.00119580211082449,0.00684652442790965,0.000382152887834645,0.000500492549214284,0.00282829961006629,0.00305037573031524,0.000675186989976915,0.00496000862059834,0.489256679409723,0.000824413162702543,0.00925007222906833,0.000864874368873039,0.00212513572923773,0.00187224864215197,0.000521380569249146,0.00155164129242063,0.000218678466170649,0.000416493460708948,0.00040053173137356,9.39400761795742e-05,0.00139588146043963,0.454968524717511,0.00092345130316419,0.00307452862439593,0.00147485762617622,0.00410309175394721,0.00206063130119502
"20",5.1849072613484e-06,0.00021158136850748,0.00034755351257873,0.000449943804023281,0.00181112704057991,0.000190170012528689,0.000359919707055,0.000371768637975695,0.000596157144081835,0.000300521514783596,0.00077343897146339,0.978515735487832,0.000536417806046788,0.00198251860705546,0.000102970123633395,0.000778623675344635,0.000632493550049212,0.000223678388036837,0.000650526660309271,5.93024201148577e-05,0.000112770097004768,0.000149349851773597,5.01998284853055e-05,0.000358551928671277,0.00547027017792929,0.000927249906216563,0.00215695123946207,0.000282374712199723,0.000931653029894624,0.000660995889101821
"21",2.92956432683056e-05,0.00030810321152158,0.000179948740035119,0.000345457993679473,0.549328068309489,0.000147856698411916,0.00172388534632155,0.00174130617657409,0.000992627008109993,0.000106760437611181,0.000646372770206614,0.358716462022834,0.00209477964157733,0.00710717329948048,0.000239161260705567,0.0024589970258101,0.00109559463373375,0.000499567220665484,0.000418086403342168,0.00016655819835417,0.000242715608015705,0.000227681855892313,3.1678365208675e-05,0.000367967640625523,0.00188340245218244,0.0628908297530034,0.00195420527829255,0.00114711607925054,0.00140780314058575,0.00150053778521148
